source,mode,step,sim_time,obs_joint_pos_rel_0,obs_joint_pos_rel_1,obs_joint_pos_rel_2,obs_joint_pos_rel_3,obs_joint_pos_rel_4,obs_joint_pos_rel_5,obs_joint_pos_rel_6,obs_joint_pos_rel_7,obs_joint_pos_rel_8,obs_joint_vel_0,obs_joint_vel_1,obs_joint_vel_2,obs_joint_vel_3,obs_joint_vel_4,obs_joint_vel_5,obs_joint_vel_6,obs_joint_vel_7,obs_joint_vel_8,obs_object_pos_b_0,obs_object_pos_b_1,obs_object_pos_b_2,obs_place_target_0,obs_place_target_1,obs_place_target_2,obs_place_target_3,obs_place_target_4,obs_place_target_5,obs_place_target_6,obs_transport_phase_0,obs_last_action_0,obs_last_action_1,obs_last_action_2,obs_last_action_3,obs_last_action_4,obs_last_action_5,obs_last_action_6,obs_last_action_7,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,arm_target_0,arm_target_1,arm_target_2,arm_target_3,arm_target_4,arm_target_5,arm_target_6,gripper_target_0,gripper_target_1
isaac,policy,10,0.2,-0.4172610938549042,0.4264071583747864,0.1661672294139862,0.3722269535064697,-0.26520514488220215,-0.29383397102355957,0.09114855527877808,-3.471970558166504e-06,0.0,-2.0171539783477783,2.138949394226074,2.173879384994507,0.21917931735515594,2.608247995376587,-1.8463884592056274,-2.6100006103515625,-0.00042798026697710156,0.001992043573409319,0.39999935030937195,-0.0999993234872818,0.021999895572662354,0.5,0.0,0.30000001192092896,1.0,0.0,0.0,0.0,0.0,-3.495821714401245,5.932962894439697,0.7185239195823669,0.5064394474029541,-0.13836951553821564,-3.7958953380584717,-0.2730899453163147,10.569408416748047,-3.434096336364746,5.324361324310303,0.45100027322769165,0.6324406266212463,-0.07437752187252045,-2.775438070297241,-0.5087094306945801,9.372122764587402,-1.717048168182373,2.0931806564331055,0.22550013661384583,-2.4937796592712402,-0.03718876093626022,1.6492809057235718,0.48664528131484985,0.03999999910593033,0.03999999910593033
isaac,policy,11,0.22,-0.45757755637168884,0.46984079480171204,0.209249347448349,0.3718869686126709,-0.2133450210094452,-0.3432784080505371,0.03894913196563721,0.0,0.0,-2.006326198577881,2.1637165546417236,2.0861642360687256,-0.18075545132160187,2.6089985370635986,-2.339437961578369,-2.6100003719329834,0.00023648259229958057,0.0035182274878025055,0.39999938011169434,-0.0999993309378624,0.021999871358275414,0.5,0.0,0.30000001192092896,1.0,0.0,0.0,0.0,0.0,-3.434096336364746,5.324361324310303,0.45100027322769165,0.6324406266212463,-0.07437752187252045,-2.775438070297241,-0.5087094306945801,9.372122764587402,-3.2447004318237305,5.747954368591309,0.1877603381872177,1.0527307987213135,0.1728644222021103,-1.3043564558029175,-1.327769160270691,7.934436798095703,-1.6223502159118652,2.3049771785736084,0.09388016909360886,-2.283634662628174,0.08643221110105515,2.384821653366089,0.07711541652679443,0.03999999910593033,0.03999999910593033
isaac,policy,12,0.24,-0.4917764961719513,0.5135927796363831,0.24236534535884857,0.36678647994995117,-0.16101954877376556,-0.3954892158508301,-0.013256609439849854,0.0,0.0,-1.6810519695281982,2.1753904819488525,1.4612455368041992,-0.20801082253456116,2.6144721508026123,-2.609985828399658,-2.607764720916748,-0.002085995627567172,0.003255018498748541,0.39999935030937195,-0.0999993234872818,0.021999917924404144,0.5,0.0,0.30000001192092896,1.0,0.0,0.0,0.0,0.0,-3.2447004318237305,5.747954368591309,0.1877603381872177,1.0527307987213135,0.1728644222021103,-1.3043564558029175,-1.327769160270691,7.934436798095703,-2.536309242248535,6.2140936851501465,0.5381626486778259,1.4633960723876953,0.26602181792259216,0.22292205691337585,-2.1081533432006836,6.533128261566162,-1.2681546211242676,2.5380468368530273,0.26908132433891296,-2.0783019065856934,0.13301090896129608,3.148460865020752,-0.3130766749382019,0.03999999910593033,0.03999999910593033
isaac,policy,13,0.26,-0.5318590402603149,0.5574741363525391,0.2756083607673645,0.353452205657959,-0.10715042799711227,-0.35614776611328125,-0.06456607580184937,0.0,0.0,-1.9653019905090332,2.1750683784484863,1.583377480506897,-0.3594009280204773,2.6100504398345947,1.5194015502929688,-2.5356638431549072,0.00039063551230356097,0.002100315410643816,0.39999938011169434,-0.0999993309378624,0.021999889984726906,0.5,0.0,0.30000001192092896,1.0,0.0,0.0,0.0,0.0,-2.536309242248535,6.2140936851501465,0.5381626486778259,1.4633960723876953,0.26602181792259216,0.22292205691337585,-2.1081533432006836,6.533128261566162,-2.1598095893859863,4.840278148651123,0.492917001247406,0.5470734238624573,0.21660199761390686,-0.8845685124397278,-3.0982439517974854,5.012434959411621,-1.0799047946929932,1.8511390686035156,0.246458500623703,-2.5364632606506348,0.10830099880695343,2.5947155952453613,-0.8081219792366028,0.03999999910593033,0.03999999910593033
isaac,policy,14,0.28,-0.5691641569137573,0.6008098125457764,0.3042795956134796,0.34546685218811035,-0.055786147713661194,-0.37154459953308105,-0.11676675081253052,0.0,0.0,-1.8418501615524292,2.159412145614624,1.320897102355957,-0.47495052218437195,2.60359787940979,-1.3047245740890503,-2.6100242137908936,0.003116757608950138,0.00275837117806077,0.39999935030937195,-0.0999993234872818,0.021999938413500786,0.5,0.0,0.30000001192092896,1.0,0.0,0.0,0.0,0.0,-2.1598095893859863,4.840278148651123,0.492917001247406,0.5470734238624573,0.21660199761390686,-0.8845685124397278,-3.0982439517974854,5.012434959411621,-0.7517077922821045,5.252641201019287,0.9790823459625244,1.0485656261444092,0.6925384402275085,0.5593926310539246,-4.254874229431152,3.581665277481079,-0.37585389614105225,2.0573205947875977,0.4895411729812622,-2.285717010498047,0.3462692201137543,3.3166961669921875,-1.386437177658081,0.03999999910593033,0.03999999910593033
isaac,policy,15,0.3,-0.5778924822807312,0.644597053527832,0.3046983480453491,0.32706689834594727,-0.0026730895042419434,-0.32748889923095703,-0.1643974781036377,0.0,0.0,-0.21364262700080872,2.1750102043151855,-0.05935429036617279,-0.7326859831809998,2.543923854827881,1.748497724533081,-2.2909655570983887,0.0022229740861803293,0.0008050088654272258,0.39999938011169434,-0.0999993309378624,0.021999914199113846,0.5,0.0,0.30000001192092896,1.0,0.0,0.0,0.0,0.0,-0.7517077922821045,5.252641201019287,0.9790823459625244,1.0485656261444092,0.6925384402275085,0.5593926310539246,-4.254874229431152,3.581665277481079,0.05279088765382767,4.202764987945557,0.99521803855896,0.3991904556751251,1.4030358791351318,-0.19850057363510132,-5.733551025390625,2.662777900695801,0.026395443826913834,1.5323824882507324,0.49760901927948,-2.6104047298431396,0.7015179395675659,2.9377496242523193,-2.1257755756378174,0.03999999910593033,0.03999999910593033
isaac,policy,16,0.32,-0.5483922958374023,0.6882691979408264,0.27343329787254333,0.3053748607635498,0.04957800358533859,-0.27564311027526855,-0.2137230634689331,0.0,-8.58306884765625e-06,1.525844931602478,2.175006628036499,-1.3923383951187134,-1.2007293701171875,2.606884479522705,2.5991597175598145,-2.385016441345215,0.0010135596385225654,-0.0008935318328440189,0.39999935030937195,-0.0999993309378624,0.02199990302324295,0.5,0.0,0.30000001192092896,1.0,0.0,0.0,0.0,0.0,0.05279088765382767,4.202764987945557,0.99521803855896,0.3991904556751251,1.4030358791351318,-0.19850057363510132,-5.733551025390625,2.662777900695801,0.7202430963516235,4.239292621612549,0.6892260909080505,0.3447836637496948,3.066350221633911,-0.06901297718286514,-6.840062141418457,2.018867254257202,0.36012154817581177,1.5506463050842285,0.34461304545402527,-2.637608051300049,1.5331751108169556,3.002493381500244,-2.6790311336517334,0.03999999910593033,0.03999999910593033
isaac,policy,17,0.34,-0.5113760232925415,0.7318829894065857,0.24102061986923218,0.27669620513916016,0.10171046853065491,-0.22343969345092773,-0.2646797001361847,0.0,-7.76723027229309e-06,1.8465607166290283,2.1750049591064453,-1.4862154722213745,-1.5317589044570923,2.6070499420166016,2.6013846397399902,-2.4719321727752686,0.0006732812034897506,-0.00044536159839481115,0.39999935030937195,-0.0999993160367012,0.021999889984726906,0.5,0.0,0.30000001192092896,1.0,0.0,0.0,0.0,0.0,0.7202430963516235,4.239292621612549,0.6892260909080505,0.3447836637496948,3.066350221633911,-0.06901297718286514,-6.840062141418457,2.018867254257202,1.565529465675354,4.643460750579834,0.43071460723876953,0.7230223417282104,4.336688995361328,0.8353525400161743,-7.951537609100342,0.7815364599227905,0.782764732837677,1.752730369567871,0.21535730361938477,-2.448488712310791,2.168344497680664,3.4546761512756348,-3.234768867492676,0.03999999910593033,0.03999999910593033
isaac,policy,18,0.36,-0.46996286511421204,0.7755782604217529,0.20731009542942047,0.24642586708068848,0.15333880484104156,-0.17510581016540527,-0.31384262442588806,0.0,0.0,2.054396867752075,2.1750054359436035,-1.6183186769485474,-1.3692423105239868,2.495542049407959,2.0333504676818848,-2.2789130210876465,0.00046673466567881405,-0.000638321042060852,0.39999938011169434,-0.0999993234872818,0.021999932825565338,0.5,0.0,0.30000001192092896,1.0,0.0,0.0,0.0,0.0,1.565529465675354,4.643460750579834,0.43071460723876953,0.7230223417282104,4.336688995361328,0.8353525400161743,-7.951537609100342,0.7815364599227905,2.5530807971954346,4.7106733322143555,0.28579217195510864,0.49378344416618347,5.445234775543213,1.8504886627197266,-9.137879371643066,-0.7918827533721924,1.2765403985977173,1.7863366603851318,0.14289608597755432,-2.563108205795288,2.7226173877716064,3.9622442722320557,-3.827939748764038,0.0,0.0
isaac,policy,19,0.38,-0.4277268648147583,0.8191957473754883,0.17415954172611237,0.216353178024292,0.2054457813501358,-0.12590789794921875,-0.3640080988407135,-0.004194073379039764,-0.004188716411590576,1.9292720556259155,2.175001621246338,-1.4414044618606567,-1.45628023147583,2.6006147861480713,2.252580404281616,-2.467528820037842,-0.20015327632427216,-0.19998736679553986,0.3999995291233063,-0.09999947249889374,0.02199995331466198,0.5,0.0,0.30000001192092896,1.0,0.0,0.0,0.0,0.0,2.5530807971954346,4.7106733322143555,0.28579217195510864,0.49378344416618347,5.445234775543213,1.8504886627197266,-9.137879371643066,-0.7918827533721924,3.7791903018951416,4.819300651550293,0.3297158479690552,0.3393661677837372,5.721320152282715,2.622224807739258,-9.89087200164795,-1.2040249109268188,1.8895951509475708,1.8406503200531006,0.1648579239845276,-2.640316963195801,2.8606600761413574,4.348112106323242,-4.2044358253479,0.0,0.0
isaac,policy,20,0.4,-0.3884756863117218,0.8628163933753967,0.146051824092865,0.18447208404541016,0.25792092084884644,-0.07471323013305664,-0.41451168060302734,-0.008363626897335052,-0.00835186243057251,1.5778179168701172,2.175004005432129,-0.9403793215751648,-1.5964252948760986,2.6096649169921875,2.476919651031494,-2.4668490886688232,-0.20028354227542877,-0.2000369131565094,0.3999995291233063,-0.09999947249889374,0.021999966353178024,0.5,0.0,0.30000001192092896,1.0,0.0,0.0,0.0,0.0,3.7791903018951416,4.819300651550293,0.3297158479690552,0.3393661677837372,5.721320152282715,2.622224807739258,-9.89087200164795,-1.2040249109268188,4.415457248687744,4.29494047164917,-0.11588695645332336,0.632878303527832,5.735651016235352,2.841390371322632,-10.588951110839844,-2.09112286567688,2.207728624343872,1.578470230102539,-0.05794347822666168,-2.493560791015625,2.867825508117676,4.457695007324219,-4.553475379943848,0.0,0.0
isaac,policy,21,0.42,-0.34298062324523926,0.906424343585968,0.11039578914642334,0.15589475631713867,0.30306458473205566,-0.03260922431945801,-0.45738232135772705,-0.012507302686572075,-0.01247510127723217,2.1793389320373535,2.1751744747161865,-1.8068114519119263,-1.197933316230774,1.848631501197815,1.5871801376342773,-1.7292232513427734,-0.20029661059379578,-0.202109694480896,0.398965448141098,-0.10164134204387665,0.022622954100370407,0.5,0.0,0.30000001192092896,1.0,0.0,0.0,0.0,0.0,4.415457248687744,4.29494047164917,-0.11588695645332336,0.632878303527832,5.735651016235352,2.841390371322632,-10.588951110839844,-2.09112286567688,5.321053981781006,3.253082513809204,0.08270937204360962,1.1235560178756714,5.784759044647217,3.5105457305908203,-11.161613464355469,-3.1742968559265137,2.660526990890503,1.0575412511825562,0.04135468602180481,-2.2482218742370605,2.8923795223236084,4.792272567749023,-4.83980655670166,0.0,0.0
isaac,policy,22,0.44,-0.30049729347229004,0.9502726793289185,0.07789266109466553,0.13853001594543457,0.3514724671840668,0.007773637771606445,-0.49426573514938354,-0.01642541028559208,-0.015580257400870323,1.9134669303894043,2.1750035285949707,-1.330847144126892,-0.3947382867336273,2.1542577743530273,2.052441120147705,-1.134422779083252,-0.16651366651058197,0.1588537096977234,0.39699727296829224,-0.10257348418235779,0.02367893047630787,0.5,0.0,0.30000001192092896,1.0,0.0,0.0,0.0,0.0,5.321053981781006,3.253082513809204,0.08270937204360962,1.1235560178756714,5.784759044647217,3.5105457305908203,-11.161613464355469,-3.1742968559265137,6.2156982421875,-0.13579103350639343,-0.6333106160163879,1.0921096801757812,6.229108810424805,3.309307336807251,-13.198993682861328,-6.732867240905762,3.10784912109375,-0.6368955373764038,-0.31665530800819397,-2.2639451026916504,3.1145544052124023,4.691653728485107,-5.85849666595459,0.0,0.0
isaac,policy,23,0.46,-0.2525995373725891,0.9534822702407837,0.03880752623081207,0.13421845436096191,0.3666873276233673,0.03955960273742676,-0.5098456144332886,-0.02001226134598255,-0.013673802837729454,2.1842575073242188,-1.0322109460830688,-1.641782522201538,-0.0477694533765316,-0.16083219647407532,-1.3323779106140137,-0.9547420740127563,0.21045257151126862,-0.11407656967639923,0.3978726267814636,-0.10414920002222061,0.023385968059301376,0.5,0.0,0.30000001192092896,1.0,0.0,0.0,0.0,0.0,6.2156982421875,-0.13579103350639343,-0.6333106160163879,1.0921096801757812,6.229108810424805,3.309307336807251,-13.198993682861328,-6.732867240905762,5.646744728088379,-5.057456970214844,-1.019593358039856,4.752441883087158,4.544933795928955,4.39311408996582,-13.472582817077637,-11.163498878479004,2.8233723640441895,-3.0977284908294678,-0.509796679019928,-0.4337790012359619,2.2724668979644775,5.233556747436523,-5.995291233062744,0.0,0.0
isaac,policy,24,0.48,-0.20514698326587677,0.930494487285614,-0.002333306707441807,0.15157294273376465,0.3936707377433777,0.014932632446289062,-0.5223685503005981,-0.019078901037573814,-0.014571616426110268,2.175002336502075,-1.2261199951171875,-2.133289337158203,1.5659676790237427,0.942570686340332,-2.1115193367004395,0.32270047068595886,0.03954751417040825,0.03305298089981079,0.4090961515903473,-0.10830473899841309,0.03334419056773186,0.5,0.0,0.30000001192092896,1.0,0.0,0.0,0.0,0.0,5.646744728088379,-5.057456970214844,-1.019593358039856,4.752441883087158,4.544933795928955,4.39311408996582,-13.472582817077637,-11.163498878479004,3.675307273864746,-7.2231950759887695,1.6761375665664673,3.3599703311920166,3.2222397327423096,2.1348938941955566,-13.640918731689453,-11.799810409545898,1.837653636932373,-4.180597305297852,0.8380687832832336,-1.1300147771835327,1.6111198663711548,4.104446887969971,-6.079459190368652,0.0,0.0
isaac,policy,25,0.5,-0.19199532270431519,0.9036377668380737,0.006838931702077389,0.18984007835388184,0.44782885909080505,0.03495049476623535,-0.5489015579223633,-0.01852584257721901,-0.015074782073497772,-0.4679500460624695,-1.3868604898452759,2.1761064529418945,2.1750049591064453,2.598646402359009,2.1152756214141846,-0.8095360398292542,-0.0028789755888283253,0.04654928669333458,0.44106268882751465,-0.11027402430772781,0.05685196816921234,0.5,0.0,0.30000001192092896,1.0,0.0,0.0,0.0,0.0,3.675307273864746,-7.2231950759887695,1.6761375665664673,3.3599703311920166,3.2222397327423096,2.1348938941955566,-13.640918731689453,-11.799810409545898,1.3160995244979858,-6.938268661499023,1.3574854135513306,1.7018183469772339,2.3688299655914307,-3.718733787536621,-13.502224922180176,-13.491076469421387,0.6580497622489929,-4.038134574890137,0.6787427067756653,-1.9590907096862793,1.1844149827957153,1.1776330471038818,-6.010112285614014,0.0,0.0
isaac,policy,26,0.52,-0.16610883176326752,0.8620657920837402,0.020377986133098602,0.2333965301513672,0.4998135268688202,-0.014683246612548828,-0.5912124514579773,-0.018324878066778183,-0.015218183398246765,1.600049376487732,-2.105912446975708,0.880301296710968,2.1750175952911377,2.6100003719329834,-2.1080617904663086,-1.6076393127441406,0.014208296313881874,-0.0018037278205156326,0.46982258558273315,-0.09415845572948456,0.08258630335330963,0.5,0.0,0.30000001192092896,1.0,0.0,0.0,0.0,0.0,1.3160995244979858,-6.938268661499023,1.3574854135513306,1.7018183469772339,2.3688299655914307,-3.718733787536621,-13.502224922180176,-13.491076469421387,-1.0865939855575562,-6.521173477172852,-1.866562843322754,2.7479124069213867,0.9899613261222839,-6.56707763671875,-13.049802780151367,-15.758471488952637,-0.5432969927787781,-3.8295867443084717,-0.933281421661377,-1.4360437393188477,0.49498066306114197,-0.24653887748718262,-5.783901214599609,0.0,0.0
isaac,policy,27,0.54,-0.10732484608888626,0.8188610672950745,-0.014668607152998447,0.2765927314758301,0.4845469295978546,-0.06722903251647949,-0.6246314644813538,-0.018504956737160683,-0.014995068311691284,2.176814079284668,-2.1715331077575684,-1.559251308441162,2.1565980911254883,-0.9404749274253845,-2.4414477348327637,-2.610004425048828,0.05046399310231209,-0.02303759567439556,0.4969252049922943,-0.08089511096477509,0.11177004873752594,0.5,0.0,0.30000001192092896,1.0,0.0,0.0,0.0,0.0,-1.0865939855575562,-6.521173477172852,-1.866562843322754,2.7479124069213867,0.9899613261222839,-6.56707763671875,-13.049802780151367,-15.758471488952637,-1.6789289712905884,-6.0675225257873535,1.0126104354858398,2.900798797607422,1.8851442337036133,-9.028660774230957,-12.315692901611328,-17.416126251220703,-0.8394644856452942,-3.6027612686157227,0.5063052177429199,-1.35960054397583,0.9425721168518066,-1.4773304462432861,-5.41684627532959,0.0,0.0
