source,mode,step,sim_time,obs_joint_pos_rel_0,obs_joint_pos_rel_1,obs_joint_pos_rel_2,obs_joint_pos_rel_3,obs_joint_pos_rel_4,obs_joint_pos_rel_5,obs_joint_pos_rel_6,obs_joint_pos_rel_7,obs_joint_pos_rel_8,obs_joint_vel_0,obs_joint_vel_1,obs_joint_vel_2,obs_joint_vel_3,obs_joint_vel_4,obs_joint_vel_5,obs_joint_vel_6,obs_joint_vel_7,obs_joint_vel_8,obs_object_pos_b_0,obs_object_pos_b_1,obs_object_pos_b_2,obs_place_target_0,obs_place_target_1,obs_place_target_2,obs_place_target_3,obs_place_target_4,obs_place_target_5,obs_place_target_6,obs_transport_phase_0,obs_last_action_0,obs_last_action_1,obs_last_action_2,obs_last_action_3,obs_last_action_4,obs_last_action_5,obs_last_action_6,obs_last_action_7,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,arm_target_0,arm_target_1,arm_target_2,arm_target_3,arm_target_4,arm_target_5,arm_target_6,gripper_target_0,gripper_target_1
mujoco,policy,116,2.32,-3.169614865328185e-05,0.1342826783657074,0.0025418265722692013,-0.22306299209594727,-0.0011241046013310552,-0.03734111785888672,0.002385556697845459,-1.2814998626708984e-06,1.0989606380462646e-06,0.00264359381981194,-0.03324880450963974,0.0034494884312152863,0.007728660944849253,-0.0009225140674971044,0.004104079212993383,-0.0001728173956507817,-1.0694315051296144e-06,9.252447057406243e-07,0.4000000059604645,-0.10000000149011612,0.01999996416270733,0.5,0.0,0.30000001192092896,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5251219272613525,5.257267951965332,-6.520734786987305,8.534418106079102,2.09964919090271,4.090585231781006,-0.6495978236198425,-2.4017276763916016,-0.26256096363067627,2.05963397026062,-3.2603673934936523,1.4572091102600098,1.049824595451355,5.082292556762695,0.41620108485221863,0.0,0.0
mujoco,policy,117,2.34,0.05727439746260643,0.16794994473457336,-0.08212591707706451,-0.1985001564025879,0.00034358163247816265,-0.002329111099243164,-0.05468869209289551,-0.0134256761521101,-0.013282498344779015,4.434160232543945,2.9500808715820312,-6.803157806396484,2.3360869884490967,-0.2312905341386795,2.395235300064087,-3.2780444622039795,-0.5612959861755371,-0.5525672435760498,0.4000000059604645,-0.10000000149011612,0.01999996416270733,0.5,0.0,0.30000001192092896,1.0,0.0,0.0,0.0,0.0,-0.5251219272613525,5.257267951965332,-6.520734786987305,8.534418106079102,2.09964919090271,4.090585231781006,-0.6495978236198425,-2.4017276763916016,-5.855250835418701,8.07490062713623,-4.7585859298706055,5.512814521789551,2.0013020038604736,5.502120018005371,0.46379780769348145,4.703338146209717,-2.9276254177093506,3.4684503078460693,-2.3792929649353027,-0.053592681884765625,1.0006510019302368,5.788060188293457,0.9728989005088806,0.03999999910593033,0.03999999910593033
mujoco,policy,118,2.36,0.08011625707149506,0.2564083933830261,-0.18380796909332275,-0.12175559997558594,-0.03839503228664398,0.04494524002075195,-0.02091735601425171,-0.009188313037157059,-0.008717324584722519,-0.9222142696380615,5.595671653747559,-3.9547836780548096,4.981367588043213,-1.6313080787658691,2.4509799480438232,2.2147929668426514,0.1808670163154602,0.19365708529949188,0.4000000059604645,-0.10000000149011612,0.01999996416270733,0.5,0.0,0.30000001192092896,1.0,0.0,0.0,0.0,0.0,-5.855250835418701,8.07490062713623,-4.7585859298706055,5.512814521789551,2.0013020038604736,5.502120018005371,0.46379780769348145,4.703338146209717,-7.686028957366943,8.248937606811523,-1.3991106748580933,3.937878131866455,2.5717124938964844,1.6824026107788086,2.3461990356445312,7.205441951751709,-3.8430144786834717,3.555468797683716,-0.6995553374290466,-0.8410608768463135,1.2858562469482422,3.8782012462615967,1.9140994548797607,0.03999999910593033,0.03999999910593033
mujoco,policy,119,2.38,-0.03507615998387337,0.39482927322387695,-0.16888245940208435,0.00632023811340332,-0.04113426432013512,0.09305453300476074,0.029972493648529053,-0.0062207989394664764,-0.005658980458974838,-8.413737297058105,7.882536888122559,3.3580524921417236,7.627120494842529,0.6413853764533997,2.5211260318756104,2.8377394676208496,0.12584146857261658,0.12319169193506241,0.4000000059604645,-0.10000000149011612,0.01999996416270733,0.5,0.0,0.30000001192092896,1.0,0.0,0.0,0.0,0.0,-7.686028957366943,8.248937606811523,-1.3991106748580933,3.937878131866455,2.5717124938964844,1.6824026107788086,2.3461990356445312,7.205441951751709,-6.533397197723389,4.320285797119141,2.628551721572876,-0.14217716455459595,-0.6131892204284668,-4.341468334197998,3.1413660049438477,11.544079780578613,-3.2666985988616943,1.5911428928375244,1.314275860786438,-2.8810884952545166,-0.3065946102142334,0.8662657737731934,2.311682939529419,0.03999999910593033,0.03999999910593033
mujoco,policy,120,2.4,-0.44808533787727356,0.5529543161392212,0.16233612596988678,0.16453957557678223,-0.04968235641717911,0.09100484848022461,0.09958493709564209,-0.004000797867774963,-0.0038777440786361694,-24.056795120239258,7.95035982131958,21.078449249267578,7.968724250793457,-0.7755904197692871,-0.9055147767066956,3.302178144454956,0.09620898216962814,0.06884424388408661,0.4000000059604645,-0.10000000149011612,0.01999996416270733,0.5,0.0,0.30000001192092896,1.0,0.0,0.0,0.0,0.0,-6.533397197723389,4.320285797119141,2.628551721572876,-0.14217716455459595,-0.6131892204284668,-4.341468334197998,3.1413660049438477,11.544079780578613,-8.790670394897461,1.376652717590332,-1.5886118412017822,-1.8634201288223267,-3.4169976711273193,-8.398456573486328,3.8250062465667725,16.6063232421875,-4.3953351974487305,0.11932635307312012,-0.7943059206008911,-3.7417099475860596,-1.7084988355636597,-1.1622283458709717,2.653503179550171,0.03999999910593033,0.03999999910593033
mujoco,policy,121,2.42,-0.5958881974220276,0.6986513733863831,0.23258785903453827,0.3052997589111328,-0.13306297361850739,0.047936439514160156,0.15105950832366943,-0.0027440637350082397,-0.002484966069459915,-2.947873830795288,6.713906764984131,-1.4389163255691528,6.2490105628967285,-5.031714916229248,-2.452754020690918,2.0160250663757324,0.05047888681292534,0.05886804684996605,0.4000000059604645,-0.10000000149011612,0.01999996416270733,0.5,0.0,0.30000001192092896,1.0,0.0,0.0,0.0,0.0,-8.790670394897461,1.376652717590332,-1.5886118412017822,-1.8634201288223267,-3.4169976711273193,-8.398456573486328,3.8250062465667725,16.6063232421875,0.49856308102607727,2.428591012954712,8.069473266601562,-4.329236030578613,-3.3352291584014893,-12.490659713745117,1.6689534187316895,14.299005508422852,0.24928154051303864,0.6452955007553101,4.034736633300781,-4.974617958068848,-1.6676145792007446,-3.208329916000366,1.5754766464233398,0.03999999910593033,0.03999999910593033
mujoco,policy,122,2.44,-0.6682605743408203,0.8313777446746826,0.2519261837005615,0.4150054454803467,-0.16323739290237427,0.010396480560302734,0.19974881410598755,-0.0016983188688755035,-0.001770026981830597,-3.324204921722412,6.486719131469727,1.6746673583984375,4.822181224822998,-0.38524407148361206,-1.778023362159729,2.9340474605560303,0.04242899641394615,0.030393801629543304,0.4000000059604645,-0.10000000149011612,0.01999996416270733,0.5,0.0,0.30000001192092896,1.0,0.0,0.0,0.0,0.0,0.49856308102607727,2.428591012954712,8.069473266601562,-4.329236030578613,-3.3352291584014893,-12.490659713745117,1.6689534187316895,14.299005508422852,2.9117562770843506,0.7043925523757935,8.544610023498535,-4.214420318603516,-2.627265214920044,-12.935810089111328,-1.2083864212036133,14.227470397949219,1.4558781385421753,-0.21680372953414917,4.272305011749268,-4.917210102081299,-1.313632607460022,-3.4309051036834717,0.13680678606033325,0.03999999910593033,0.03999999910593033
mujoco,policy,123,2.46,-0.7050831913948059,0.9393153190612793,0.26776236295700073,0.4796264171600342,-0.15018373727798462,-0.039481163024902344,0.1555088758468628,-0.0010576434433460236,-0.0012443549931049347,-1.2313435077667236,4.583116054534912,0.6112211346626282,2.0053627490997314,0.2814362049102783,-2.7900311946868896,-2.7938718795776367,0.0275456253439188,0.020586170256137848,0.4000000059604645,-0.10000000149011612,0.01999996416270733,0.5,0.0,0.30000001192092896,1.0,0.0,0.0,0.0,0.0,2.9117562770843506,0.7043925523757935,8.544610023498535,-4.214420318603516,-2.627265214920044,-12.935810089111328,-1.2083864212036133,14.227470397949219,3.928886651992798,-0.1024354100227356,8.032329559326172,-3.824995517730713,-0.5026106238365173,-11.871711730957031,-1.6688717603683472,13.930096626281738,1.964443325996399,-0.6202176809310913,4.016164779663086,-4.722497940063477,-0.25130531191825867,-2.8988559246063232,-0.09343588352203369,0.03999999910593033,0.03999999910593033
mujoco,policy,124,2.48,-0.7206423878669739,1.0064219236373901,0.2815309166908264,0.48497629165649414,-0.1381215751171112,-0.10196995735168457,0.09522122144699097,-0.0006181634962558746,-0.0009095259010791779,-0.46797728538513184,2.41909122467041,0.7779433727264404,-1.094799518585205,0.585210919380188,-3.273190498352051,-2.935978651046753,0.018219880759716034,0.013781499117612839,0.4000000059604645,-0.10000000149011612,0.01999996416270733,0.5,0.0,0.30000001192092896,1.0,0.0,0.0,0.0,0.0,3.928886651992798,-0.1024354100227356,8.032329559326172,-3.824995517730713,-0.5026106238365173,-11.871711730957031,-1.6688717603683472,13.930096626281738,5.024162769317627,1.106724739074707,7.179052352905273,-1.5157191753387451,0.8402562141418457,-9.5363187789917,-2.7360281944274902,11.727328300476074,2.5120813846588135,-0.015637636184692383,3.5895261764526367,-3.567859649658203,0.42012810707092285,-1.7311594486236572,-0.6270141005516052,0.03999999910593033,0.03999999910593033
mujoco,policy,125,2.5,-0.7247512340545654,1.0456206798553467,0.3110447824001312,0.4398376941680908,-0.05951172485947609,-0.15540575981140137,0.02552741765975952,-0.00030366331338882446,-0.0007092803716659546,0.08626286685466766,1.6209356784820557,1.8015995025634766,-3.024513006210327,4.9877729415893555,-2.606809616088867,-3.063763380050659,0.012316085398197174,0.008962711319327354,0.4000000059604645,-0.10000000149011612,0.01999996416270733,0.5,0.0,0.30000001192092896,1.0,0.0,0.0,0.0,0.0,5.024162769317627,1.106724739074707,7.179052352905273,-1.5157191753387451,0.8402562141418457,-9.5363187789917,-2.7360281944274902,11.727328300476074,4.035280227661133,2.9479827880859375,3.8083081245422363,0.32497909665107727,0.9531758427619934,-6.189990520477295,-4.973769187927246,7.549705505371094,2.0176401138305664,0.9049913883209229,1.9041540622711182,-2.647510290145874,0.4765879213809967,-0.05799531936645508,-1.745884656906128,0.03999999910593033,0.03999999910593033
mujoco,policy,126,2.52,-0.7167434096336365,1.0879888534545898,0.354650616645813,0.38945817947387695,0.03447962552309036,-0.18180346488952637,-0.020688891410827637,0.0002987310290336609,-0.0005330778658390045,0.7887774109840393,1.8398971557617188,2.0763044357299805,-1.9848977327346802,3.4764416217803955,1.7675634622573853,-1.6096458435058594,0.08526071906089783,0.011759158223867416,0.4000000059604645,-0.10000000149011612,0.01999996416270733,0.5,0.0,0.30000001192092896,1.0,0.0,0.0,0.0,0.0,4.035280227661133,2.9479827880859375,3.8083081245422363,0.32497909665107727,0.9531758427619934,-6.189990520477295,-4.973769187927246,7.549705505371094,2.8928964138031006,1.5586795806884766,-0.15019719302654266,-1.1242375373840332,0.6015022993087769,-5.681844234466553,-8.533935546875,2.390281915664673,1.4464482069015503,0.21033978462219238,-0.07509859651327133,-3.3721187114715576,0.3007511496543884,0.19607782363891602,-3.525967836380005,0.03999999910593033,0.03999999910593033
